trip_id,trip_start_timestamp,trip_end_timestamp,fare,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
0f543ad8522ada56b855425881a67cbb79683e2e,12/31/2016 16:00,12/31/2016 16:00,7.25,41.90749193,-87.63576009,41.9049353,-87.64990723
0fe49954127fe57122367359276789a31074692b,12/31/2016 18:30,12/31/2016 19:00,9.75,41.87060737,-87.62217294,41.89250778,-87.62621491
112144d537a79fed83f49a6cdb3469bec8ab70c5,12/31/2016 14:15,12/31/2016 14:30,7.25,41.88498719,-87.62099291,41.89092203,-87.61886836
12f6c51943345e88c9be9940d74385fea3fa8de0,12/31/2016 14:00,12/31/2016 14:00,8.5,41.90749193,-87.63576009,41.89092203,-87.61886836
1520596ece6cd614dc12d1983b3fba95e4d0edaa,12/31/2016 19:30,12/31/2016 19:30,8,41.89204214,-87.63186395,41.87925508,-87.642649
1e1baea531cd291951c565eae1033ff84b3470c0,12/31/2016 19:00,12/31/2016 19:00,6.5,41.89250778,-87.62621491,41.88099447,-87.63274649
01bf06045d3c691ad8994f8ca96d14e48c521b77,12/31/2016 15:15,12/31/2016 15:45,13.75,,,,
01cfa057411a76c33bd6a7eb14531ea540db339b,12/31/2016 17:15,12/31/2016 18:00,33.25,,,,
01ee497ecaa7b05f403a3b0fc98e5e61e20a6d67,12/31/2016 19:00,12/31/2016 19:15,19.75,,,,
01fae3a84e2a443a2ae07d6d865f2e6dab6fbd6a,12/31/2016 22:00,12/31/2016 22:15,9,,,,
01fe1d3b1d73df33bf146476f5c17dcffadd4437,12/31/2016 20:30,12/31/2016 20:30,10,,,,
020887cba4ba303a82304b6158e260035a30e24f,12/31/2016 17:00,12/31/2016 17:15,10,,,,
021c33c31fe58c73d703af3351ee96c8a8c8e259,12/31/2016 9:45,12/31/2016 9:45,14,,,,
04a90e58f13dbd0bb824291ea292d1991ea010d1,12/31/2016 17:30,12/31/2016 17:45,9.25,,,,
023f12b76a47ae23afa7cb48aed977afde27923e,12/31/2016 18:00,12/31/2016 18:00,7.5,,,,
024ae697fab74456d14fe5c17c5b09f98c7aefd6,12/31/2016 21:00,12/31/2016 21:15,6.75,,,,
025aa9e78becb3cc87660419b074fc86a230d04f,12/31/2016 23:00,12/31/2016 23:45,30.5,,,,
028ac537124a619dddac97f51c5ef59e64c77955,12/31/2016 9:00,12/31/2016 9:00,11.25,,,,
027fc6aec16fdfc8bafcff5b4cd7df0a3138de5a,12/31/2016 4:30,12/31/2016 4:45,16.75,,,,
04bcc23f1d8f9059eb13c53199fbcff32e8c322b,12/31/2016 20:30,12/31/2016 20:45,18.75,,,,
02839d08f642d50ddce03b085e4a76b74f2b22ff,12/31/2016 0:45,12/31/2016 0:45,3.25,,,,
028ca65f678f4be1e5a484cf276f5f20ba069b72,12/31/2016 17:45,12/31/2016 17:45,7,,,,
0297c92514fefb2b6e686ff9f9e47354016a3403,12/31/2016 6:30,12/31/2016 6:45,20.75,,,,
02be44405e037386a7f96104957d54077b19c4bc,12/31/2016 10:30,12/31/2016 10:45,8.5,,,,
02d41f77f9fdae166f6132ceefe0477352c2e9fd,12/31/2016 13:45,12/31/2016 14:00,11.25,,,,
02d4f6ddeda38ea7db1db5f0293ef52b9c778e4a,12/31/2016 23:00,12/31/2016 23:00,5.75,,,,
02f18865f0b80d027e95e6c9e74a4d44c451668b,12/31/2016 22:00,12/31/2016 22:15,8,,,,
