trip_start_timestamp,trip_end_timestamp,fare,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
12/31/2016 18:15,12/31/2016 18:15,6.75,41.89250778,-87.62621491,41.89265811,-87.65253448
12/31/2016 22:00,12/31/2016 22:00,4.0,41.89250778,-87.62621491,41.89250778,-87.62621491
12/31/2016 15:15,12/31/2016 15:15,5.0,41.89092203,-87.61886836,41.88498719,-87.62099291
12/31/2016 13:00,12/31/2016 13:00,7.75,41.89321636,-87.63784421,41.89915561,-87.62621053
12/31/2016 12:00,12/31/2016 12:15,11.25,41.91461629,-87.63171737,41.88099447,-87.63274649
12/31/2016 23:45,1/1/2017 0:00,12.75,41.90493529999999,-87.64990723,41.89207264,-87.62887416
12/31/2016 17:15,12/31/2016 17:30,9.75,41.9442266,-87.65599818,42.00962288,-87.67016686
12/31/2016 1:30,12/31/2016 1:30,6.5,41.89915561,-87.62621053,41.88498719,-87.62099291
12/31/2016 23:30,12/31/2016 23:45,15.5,41.92185491,-87.64621098,41.95815488,-87.65302179
12/31/2016 22:45,12/31/2016 22:45,4.25,41.92276062,-87.69915534,41.92276062,-87.69915534
12/31/2016 2:45,12/31/2016 2:45,5.0,41.9442266,-87.65599818,41.94779159,-87.68383494
12/31/2016 21:45,12/31/2016 22:00,17.0,41.94779159,-87.68383494,41.89960211,-87.63330804
12/31/2016 19:30,12/31/2016 19:30,6.25,41.88099447,-87.63274649,41.88498719,-87.62099291
12/31/2016 23:15,12/31/2016 23:30,6.0,41.89250778,-87.62621491,41.88498719,-87.62099291
12/31/2016 2:15,12/31/2016 2:30,5.25,41.90120699,-87.67635599,41.90120699,-87.67635599
12/31/2016 21:00,12/31/2016 21:00,9.25,41.88528132,-87.65723320000001,41.87740612,-87.62197165
12/31/2016 2:30,12/31/2016 2:45,7.75,41.90585777,-87.63086503,41.89204214,-87.63186395
12/31/2016 23:00,12/31/2016 23:15,8.75,41.89250778,-87.62621491,41.87060737,-87.62217294
12/31/2016 22:30,12/31/2016 22:45,7.5,41.89204214,-87.63186395,41.88528132,-87.65723320000001
12/31/2016 0:15,12/31/2016 0:30,16.0,41.90749193,-87.63576009,41.94269184,-87.65177051
12/31/2016 10:15,12/31/2016 10:30,5.0,41.87400538,-87.66351755,41.87400538,-87.66351755
12/31/2016 12:15,12/31/2016 12:15,6.0,41.88099447,-87.63274649,41.88498719,-87.62099291
12/31/2016 17:15,12/31/2016 17:30,9.25,41.89833179,-87.62076287,41.88530002,-87.64280847
12/31/2016 2:30,12/31/2016 2:45,7.5,41.89960211,-87.63330804,41.87400538,-87.66351755
12/31/2016 23:00,12/31/2016 23:15,6.5,41.90585777,-87.63086503,41.89833179,-87.62076287
12/31/2016 2:00,12/31/2016 2:15,15.25,41.89960211,-87.63330804,41.9442266,-87.65599818
12/31/2016 12:00,12/31/2016 12:15,5.5,41.89250778,-87.62621491,41.89092203,-87.61886836
12/31/2016 21:45,12/31/2016 21:45,5.5,41.88498719,-87.62099291,41.89092203,-87.61886836
12/31/2016 18:00,12/31/2016 18:15,11.25,41.89250778,-87.62621491,41.92208254,-87.63415609
12/31/2016 20:15,12/31/2016 20:15,5.0,41.88498719,-87.62099291,41.88099447,-87.63274649
12/31/2016 14:30,12/31/2016 14:45,6.5,41.89250778,-87.62621491,41.88530002,-87.64280847
12/31/2016 21:00,12/31/2016 21:15,7.5,41.88099447,-87.63274649,41.85934972,-87.61735801
12/31/2016 20:15,12/31/2016 20:30,5.25,41.89204214,-87.63186395,41.89092203,-87.61886836
12/31/2016 11:45,12/31/2016 12:00,8.25,41.87925508,-87.642649,41.87101588,-87.63140653
12/31/2016 18:00,12/31/2016 18:15,11.5,41.89915561,-87.62621053,41.90602597,-87.67531162
12/31/2016 10:45,12/31/2016 10:45,5.0,41.89207264,-87.62887416,41.89321636,-87.63784421
12/31/2016 17:45,12/31/2016 18:00,13.75,41.93057857,-87.64220631,41.98015757,-87.65227402
12/31/2016 17:30,12/31/2016 17:45,9.0,41.9442266,-87.65599818,41.92268628,-87.64948873
12/31/2016 2:45,12/31/2016 3:00,7.75,41.92268628,-87.64948873,41.9442266,-87.65599818
12/31/2016 14:45,12/31/2016 15:00,5.5,41.96581197,-87.65587879,41.986711799999995,-87.66341641
12/31/2016 23:00,12/31/2016 23:15,8.75,41.87740612,-87.62197165,41.89207264,-87.62887416
12/31/2016 23:45,1/1/2017 0:00,6.75,41.986711799999995,-87.66341641,42.00962288,-87.67016686
12/31/2016 3:45,12/31/2016 3:45,10.75,41.89960211,-87.63330804,41.87400538,-87.66351755
12/31/2016 19:15,12/31/2016 19:45,41.75,41.98026432,-87.91362459999999,41.92268628,-87.64948873
12/31/2016 20:00,12/31/2016 20:00,3.25,41.88099447,-87.63274649,41.88099447,-87.63274649
12/31/2016 16:30,12/31/2016 16:30,3.5,41.89960211,-87.63330804,41.89960211,-87.63330804
12/31/2016 9:15,12/31/2016 9:15,5.25,41.87400538,-87.66351755,41.87400538,-87.66351755
12/31/2016 11:15,12/31/2016 11:15,5.25,41.89321636,-87.63784421,41.89250778,-87.62621491
12/31/2016 20:45,12/31/2016 21:00,11.5,41.986711799999995,-87.66341641,41.9442266,-87.65599818
12/31/2016 13:30,12/31/2016 13:45,22.25,41.92268628,-87.64948873,41.97882953,-87.7711667
12/31/2016 5:45,12/31/2016 5:45,5.75,41.90120699,-87.67635599,41.90120699,-87.67635599
12/31/2016 2:00,12/31/2016 2:00,5.5,41.89915561,-87.62621053,41.89250778,-87.62621491
12/31/2016 1:45,12/31/2016 1:45,7.25,41.87400538,-87.66351755,41.85026637,-87.66756931
12/31/2016 21:15,12/31/2016 21:30,7.75,41.89092203,-87.61886836,41.87740612,-87.62197165
12/31/2016 22:45,12/31/2016 22:45,5.0,41.89250778,-87.62621491,41.89833179,-87.62076287
12/31/2016 10:30,12/31/2016 10:45,5.25,41.96581197,-87.65587879,41.96581197,-87.65587879
12/31/2016 15:45,12/31/2016 15:45,5.25,41.89092203,-87.61886836,41.89250778,-87.62621491
12/31/2016 16:45,12/31/2016 16:45,12.75,41.89960211,-87.63330804,41.94779159,-87.68383494
12/31/2016 0:00,12/31/2016 0:15,6.0,41.87101588,-87.63140653,41.88099447,-87.63274649
12/31/2016 12:30,1/1/2017 0:00,7.5,41.9442266,-87.65599818,41.92268628,-87.64948873
12/31/2016 22:15,12/31/2016 22:30,11.0,41.89915561,-87.62621053,41.88528132,-87.65723320000001
12/31/2016 15:30,12/31/2016 15:45,8.0,41.88498719,-87.62099291,41.88528132,-87.65723320000001
12/31/2016 9:30,12/31/2016 9:30,5.5,41.89960211,-87.63330804,41.90120699,-87.67635599
12/31/2016 19:30,12/31/2016 19:45,14.0,41.84924675,-87.6241353,41.85934972,-87.61735801
12/31/2016 10:45,12/31/2016 11:00,5.5,41.88498719,-87.62099291,41.88099447,-87.63274649
12/31/2016 1:45,12/31/2016 2:00,13.75,41.89960211,-87.63330804,41.92276062,-87.69915534
12/31/2016 18:30,12/31/2016 18:45,10.25,41.88498719,-87.62099291,41.89915561,-87.62621053
12/31/2016 0:00,12/31/2016 0:00,7.25,41.89833179,-87.62076287,41.89204214,-87.63186395
12/31/2016 18:30,12/31/2016 18:30,6.0,41.89092203,-87.61886836,41.90278805,-87.62614559
12/31/2016 16:30,12/31/2016 16:30,9.25,41.87925508,-87.642649,41.88498719,-87.62099291
12/31/2016 23:45,12/31/2016 23:45,3.25,41.92268628,-87.64948873,41.92268628,-87.64948873
12/31/2016 16:45,12/31/2016 16:45,7.5,41.88498719,-87.62099291,41.88530002,-87.64280847
12/31/2016 11:30,12/31/2016 11:45,5.0,41.9442266,-87.65599818,41.9442266,-87.65599818
12/31/2016 19:30,12/31/2016 19:45,9.0,41.89833179,-87.62076287,41.88099447,-87.63274649
12/31/2016 16:45,12/31/2016 17:30,24.0,41.92726096,-87.76550161,41.8789145,-87.70589713
12/31/2016 16:45,12/31/2016 17:00,11.75,41.89092203,-87.61886836,41.90749193,-87.63576009
12/31/2016 9:30,12/31/2016 9:45,9.5,41.89092203,-87.61886836,41.85934972,-87.61735801
12/31/2016 11:00,12/31/2016 11:15,9.5,42.00962288,-87.67016686,41.986711799999995,-87.66341641
12/31/2016 21:15,12/31/2016 21:30,13.25,41.92268628,-87.64948873,41.9442266,-87.65599818
12/31/2016 12:45,12/31/2016 12:45,5.25,41.89250778,-87.62621491,41.89833179,-87.62076287
12/31/2016 15:15,12/31/2016 15:30,7.25,41.88099447,-87.63274649,41.88498719,-87.62099291
12/31/2016 19:00,12/31/2016 19:15,11.25,41.89250778,-87.62621491,41.87866742,-87.67165362
12/31/2016 21:15,12/31/2016 21:15,4.75,41.92268628,-87.64948873,41.92268628,-87.64948873
12/31/2016 18:45,12/31/2016 18:45,11.5,41.95358213,-87.72345239,41.92276062,-87.69915534
12/31/2016 20:15,12/31/2016 20:15,5.5,41.92208254,-87.63415609,41.92926299,-87.63589095
12/31/2016 1:00,12/31/2016 1:00,5.0,41.94922091,-87.6519704,41.94257719,-87.64707851
12/31/2016 18:00,12/31/2016 18:00,7.25,41.89915561,-87.62621053,41.89250778,-87.62621491
12/31/2016 15:45,12/31/2016 16:00,9.0,41.89092203,-87.61886836,41.87925508,-87.642649
12/31/2016 17:30,12/31/2016 17:45,10.25,41.88498719,-87.62099291,41.91461629,-87.63171737
12/31/2016 20:00,12/31/2016 20:15,13.75,41.90120699,-87.67635599,41.9442266,-87.65599818
12/31/2016 2:00,12/31/2016 2:00,6.0,41.89321636,-87.63784421,41.89503345,-87.61971067
12/31/2016 17:45,12/31/2016 17:45,7.0,41.88498719,-87.62099291,41.89204214,-87.63186395
12/31/2016 18:30,12/31/2016 19:00,11.75,41.986711799999995,-87.66341641,41.9442266,-87.65599818
12/31/2016 2:45,12/31/2016 3:00,13.0,41.96581197,-87.65587879,41.89960211,-87.63330804
12/31/2016 2:15,12/31/2016 2:15,10.0,41.89204214,-87.63186395,41.89967018,-87.6698378
12/31/2016 16:00,12/31/2016 16:00,8.75,41.85934972,-87.61735801,41.87740612,-87.62197165
12/31/2016 11:15,12/31/2016 11:30,6.25,41.87886558,-87.62519214,41.87886558,-87.62519214
12/31/2016 21:15,12/31/2016 21:15,5.5,41.90026569,-87.63210922,41.90749193,-87.63576009
12/31/2016 19:30,12/31/2016 19:30,8.5,41.9002213,-87.62910519,41.89197151,-87.61294541
12/31/2016 19:45,12/31/2016 20:00,10.75,41.89960211,-87.63330804,41.92268628,-87.64948873
12/31/2016 16:45,12/31/2016 17:00,6.5,41.88099447,-87.63274649,41.89092203,-87.61886836
12/31/2016 19:00,12/31/2016 19:15,15.75,41.87886558,-87.62519214,41.83615016,-87.64878795
12/31/2016 2:15,12/31/2016 2:15,6.0,41.87886558,-87.62519214,41.87886558,-87.62519214
12/31/2016 2:15,12/31/2016 2:30,15.0,41.89960211,-87.63330804,41.9442266,-87.65599818
12/31/2016 21:30,12/31/2016 21:45,8.75,41.89197151,-87.61294541,41.89915561,-87.62621053
12/31/2016 4:00,12/31/2016 4:15,9.5,41.92268628,-87.64948873,41.9442266,-87.65599818
12/31/2016 0:30,12/31/2016 0:30,6.5,41.92268628,-87.64948873,41.92268628,-87.64948873
12/31/2016 22:30,12/31/2016 23:30,28.5,41.89250778,-87.62621491,41.88498719,-87.62099291
12/31/2016 17:00,12/31/2016 17:00,5.0,41.89207264,-87.62887416,41.89915561,-87.62621053
12/31/2016 2:15,12/31/2016 2:15,6.0,41.93631013,-87.65156259,41.94982935,-87.64396537
12/31/2016 16:30,12/31/2016 16:30,9.25,41.88099447,-87.63274649,41.87866742,-87.67165362
12/31/2016 21:45,12/31/2016 22:00,7.5,41.89197151,-87.61294541,41.88498719,-87.62099291
12/31/2016 13:30,12/31/2016 13:30,6.25,41.87740612,-87.62197165,41.87925508,-87.642649
12/31/2016 22:15,12/31/2016 22:15,5.0,41.88528132,-87.65723320000001,41.87925508,-87.642649
12/31/2016 15:45,12/31/2016 15:45,4.25,41.89250778,-87.62621491,41.89250778,-87.62621491
12/31/2016 22:45,12/31/2016 23:00,6.0,41.90120699,-87.67635599,41.90120699,-87.67635599
12/31/2016 20:30,12/31/2016 20:45,9.5,41.89250778,-87.62621491,41.91461629,-87.63171737
12/31/2016 17:15,12/31/2016 17:30,8.75,41.89833179,-87.62076287,41.89092203,-87.61886836
12/31/2016 23:45,12/31/2016 23:45,5.25,41.89915561,-87.62621053,41.90278805,-87.62614559
12/31/2016 22:00,12/31/2016 22:15,9.5,41.89960211,-87.63330804,41.89960211,-87.63330804
12/31/2016 20:00,12/31/2016 20:15,7.75,41.89092203,-87.61886836,41.89197151,-87.61294541
12/31/2016 17:45,12/31/2016 18:00,8.5,41.89207264,-87.62887416,41.92208254,-87.63415609
12/31/2016 8:15,12/31/2016 8:15,4.75,41.89207264,-87.62887416,41.88498719,-87.62099291
12/31/2016 11:30,12/31/2016 11:45,9.25,41.87060737,-87.62217294,41.88530002,-87.64280847
12/31/2016 1:30,12/31/2016 1:45,8.75,41.88528132,-87.65723320000001,41.89207264,-87.62887416
12/31/2016 12:45,12/31/2016 13:00,6.5,41.89207264,-87.62887416,41.89915561,-87.62621053
12/31/2016 21:45,12/31/2016 21:45,5.25,41.88099447,-87.63274649,41.87060737,-87.62217294
12/31/2016 23:30,12/31/2016 23:45,6.5,41.89250778,-87.62621491,41.88099447,-87.63274649
12/31/2016 22:00,12/31/2016 22:15,14.5,41.90120699,-87.67635599,41.9442266,-87.65599818
12/31/2016 1:45,12/31/2016 2:00,5.75,41.95815488,-87.65302179,41.94269184,-87.65177051
12/31/2016 16:45,12/31/2016 16:45,4.75,41.88498719,-87.62099291,41.88530002,-87.64280847
12/31/2016 13:30,12/31/2016 13:45,8.0,41.89833179,-87.62076287,41.89321636,-87.63784421
12/31/2016 1:30,12/31/2016 1:45,9.75,41.87886558,-87.62519214,41.89960211,-87.63330804
12/31/2016 2:15,12/31/2016 2:30,13.25,41.89960211,-87.63330804,41.92276062,-87.69915534
12/31/2016 6:15,12/31/2016 6:15,3.25,41.97907082,-87.90303966,41.97907082,-87.90303966
12/31/2016 21:45,12/31/2016 21:45,6.0,41.986711799999995,-87.66341641,42.00157103,-87.69501259
12/31/2016 21:45,12/31/2016 22:00,11.5,41.88099447,-87.63274649,41.89973739,-87.66495392
12/31/2016 19:15,12/31/2016 19:30,7.25,41.89915561,-87.62621053,41.89207264,-87.62887416
12/31/2016 3:30,12/31/2016 3:45,7.5,41.9442266,-87.65599818,41.96581197,-87.65587879
12/31/2016 13:00,12/31/2016 13:00,5.75,41.89250778,-87.62621491,41.89250778,-87.62621491
12/31/2016 15:00,12/31/2016 15:15,6.0,41.88498719,-87.62099291,41.89092203,-87.61886836
12/31/2016 2:15,12/31/2016 2:15,5.0,41.89321636,-87.63784421,41.89204214,-87.63186395
12/31/2016 16:45,12/31/2016 17:00,7.5,41.87925508,-87.642649,41.89092203,-87.61886836
12/31/2016 15:45,12/31/2016 16:00,15.5,41.87886558,-87.62519214,41.9442266,-87.65599818
12/31/2016 0:15,12/31/2016 0:15,5.75,41.89960211,-87.63330804,41.89960211,-87.63330804
12/31/2016 20:30,12/31/2016 20:45,34.25,41.97907082,-87.90303966,41.95815488,-87.65302179
12/31/2016 15:15,12/31/2016 15:30,8.5,41.88099447,-87.63274649,41.89250778,-87.62621491
12/31/2016 21:30,12/31/2016 21:45,9.0,41.87400538,-87.66351755,41.90120699,-87.67635599
12/31/2016 10:00,12/31/2016 10:00,4.75,41.88498719,-87.62099291,41.89250778,-87.62621491
12/31/2016 19:45,12/31/2016 19:45,6.75,41.89207264,-87.62887416,41.88530002,-87.64280847
12/31/2016 21:15,12/31/2016 21:30,9.25,41.92268628,-87.64948873,41.90120699,-87.67635599
12/31/2016 18:15,12/31/2016 18:30,5.25,41.89204214,-87.63186395,41.89204214,-87.63186395
12/31/2016 17:15,12/31/2016 17:30,9.5,41.85934972,-87.61735801,41.89197151,-87.61294541
12/31/2016 16:00,12/31/2016 16:30,37.75,41.97907082,-87.90303966,41.91236435,-87.67506276
12/31/2016 18:15,12/31/2016 18:30,6.5,41.89092203,-87.61886836,41.89833179,-87.62076287
12/31/2016 0:45,12/31/2016 0:45,5.5,41.89204214,-87.63186395,41.89204214,-87.63186395
12/31/2016 16:30,12/31/2016 16:45,5.0,41.89915561,-87.62621053,41.89250778,-87.62621491
12/31/2016 16:45,12/31/2016 16:45,5.75,41.88099447,-87.63274649,41.88498719,-87.62099291
12/31/2016 22:45,12/31/2016 23:30,19.75,41.89250778,-87.62621491,41.85934972,-87.61735801
12/31/2016 17:15,12/31/2016 17:30,20.75,41.89960211,-87.63330804,41.986711799999995,-87.66341641
12/31/2016 21:15,12/31/2016 21:15,8.75,41.87866742,-87.67165362,41.89830587,-87.65361398
12/31/2016 17:15,12/31/2016 17:15,7.0,41.89960211,-87.63330804,42.00157103,-87.69501259
12/31/2016 21:15,12/31/2016 21:30,6.75,41.89207264,-87.62887416,41.88099447,-87.63274649
12/31/2016 2:00,12/31/2016 2:00,5.0,41.90749193,-87.63576009,41.90026569,-87.63210922
12/31/2016 21:30,12/31/2016 21:45,9.5,41.88099447,-87.63274649,41.90752008,-87.62665890000001
12/31/2016 3:45,12/31/2016 3:45,6.5,41.89204214,-87.63186395,41.90026569,-87.63210922
12/31/2016 14:00,12/31/2016 14:00,6.25,41.89092203,-87.61886836,41.87740612,-87.62197165
12/31/2016 0:00,12/31/2016 0:30,25.75,41.87886558,-87.62519214,42.00157103,-87.69501259
12/31/2016 17:30,12/31/2016 17:45,7.25,41.90749193,-87.63576009,41.89250778,-87.62621491
12/31/2016 17:00,12/31/2016 17:00,5.5,41.89321636,-87.63784421,41.89204214,-87.63186395
12/31/2016 12:45,12/31/2016 12:45,7.25,42.00962288,-87.67016686,42.00962288,-87.67016686
12/31/2016 15:45,12/31/2016 16:00,14.75,41.87886558,-87.62519214,41.84207612,-87.63397342
12/31/2016 14:45,12/31/2016 14:45,6.75,41.88498719,-87.62099291,41.88099447,-87.63274649
12/31/2016 3:15,12/31/2016 3:15,6.0,41.90026569,-87.63210922,41.89204214,-87.63186395
12/31/2016 17:00,12/31/2016 17:15,6.0,41.9442266,-87.65599818,41.87886558,-87.62519214
12/31/2016 17:15,12/31/2016 17:30,8.0,41.88099447,-87.63274649,41.89092203,-87.61886836
12/31/2016 17:45,12/31/2016 18:00,6.0,41.9442266,-87.65599818,41.9442266,-87.65599818
12/31/2016 23:45,12/31/2016 23:45,8.75,41.89207264,-87.62887416,41.89915561,-87.62621053
12/31/2016 17:00,12/31/2016 17:30,18.5,41.87886558,-87.62519214,41.9442266,-87.65599818
12/31/2016 21:15,12/31/2016 21:30,21.25,41.89960211,-87.63330804,41.986711799999995,-87.66341641
12/31/2016 6:00,12/31/2016 6:15,11.5,41.89960211,-87.63330804,41.92268628,-87.64948873
12/31/2016 20:00,12/31/2016 20:00,6.0,41.9442266,-87.65599818,41.9442266,-87.65599818
12/31/2016 7:30,12/31/2016 7:45,41.5,41.98026432,-87.91362459999999,41.87400538,-87.66351755
12/31/2016 0:45,12/31/2016 1:00,9.25,41.9442266,-87.65599818,41.92268628,-87.64948873
12/31/2016 21:00,12/31/2016 21:15,7.75,41.89197151,-87.61294541,41.87740612,-87.62197165
12/31/2016 21:00,12/31/2016 21:15,5.75,41.89250778,-87.62621491,41.89915561,-87.62621053
12/31/2016 17:45,12/31/2016 18:00,10.0,41.92208254,-87.63415609,41.89204214,-87.63186395
12/31/2016 0:15,12/31/2016 0:15,5.0,42.00962288,-87.67016686,42.00157103,-87.69501259
12/31/2016 19:15,12/31/2016 19:30,17.25,41.87886558,-87.62519214,41.9442266,-87.65599818
12/31/2016 19:30,12/31/2016 19:45,6.0,41.88099447,-87.63274649,41.88498719,-87.62099291
12/31/2016 18:30,12/31/2016 18:30,4.0,41.92268628,-87.64948873,41.92268628,-87.64948873
12/31/2016 20:15,12/31/2016 20:30,6.25,41.89207264,-87.62887416,41.89092203,-87.61886836
12/31/2016 21:00,12/31/2016 21:15,10.25,41.87925508,-87.642649,41.89250778,-87.62621491
12/31/2016 23:00,12/31/2016 23:00,4.5,41.90120699,-87.67635599,41.90120699,-87.67635599
12/31/2016 22:45,12/31/2016 23:00,7.75,41.87886558,-87.62519214,41.87886558,-87.62519214
12/31/2016 16:30,12/31/2016 16:30,5.75,41.90026569,-87.63210922,41.91461629,-87.63171737
12/31/2016 23:00,12/31/2016 23:15,5.25,41.89204214,-87.63186395,41.89915561,-87.62621053
12/31/2016 18:45,12/31/2016 18:45,5.25,41.89204214,-87.63186395,41.88099447,-87.63274649
12/31/2016 20:00,12/31/2016 20:15,7.0,41.87740612,-87.62197165,41.88099447,-87.63274649
12/31/2016 21:15,12/31/2016 21:30,6.75,41.89250778,-87.62621491,41.90278805,-87.62614559
12/31/2016 15:15,12/31/2016 15:15,8.0,41.89197151,-87.61294541,41.88099447,-87.63274649
12/31/2016 11:45,12/31/2016 12:00,10.75,41.97517094,-87.68751552,41.9442266,-87.65599818
12/31/2016 12:15,12/31/2016 12:15,4.75,41.89092203,-87.61886836,41.88498719,-87.62099291
12/31/2016 21:15,12/31/2016 21:30,6.5,41.87866742,-87.67165362,41.87925508,-87.642649
12/31/2016 20:45,12/31/2016 21:15,34.75,41.98026432,-87.91362459999999,42.00962288,-87.67016686
12/31/2016 20:30,12/31/2016 20:45,9.75,41.89092203,-87.61886836,41.89204214,-87.63186395
12/31/2016 23:30,12/31/2016 23:30,8.25,41.89092203,-87.61886836,41.87060737,-87.62217294
12/31/2016 5:30,12/31/2016 5:30,4.25,41.9442266,-87.65599818,41.9442266,-87.65599818
12/31/2016 22:00,12/31/2016 22:00,6.0,41.90120699,-87.67635599,41.92276062,-87.69915534
12/31/2016 17:30,12/31/2016 17:30,5.25,41.9442266,-87.65599818,41.92268628,-87.64948873
12/31/2016 0:15,12/31/2016 0:15,8.0,41.89915561,-87.62621053,41.89830587,-87.65361398
12/31/2016 2:15,12/31/2016 2:15,9.5,41.89960211,-87.63330804,41.87400538,-87.66351755
12/31/2016 15:00,12/31/2016 15:15,6.0,41.89197151,-87.61294541,41.89250778,-87.62621491
12/31/2016 22:15,12/31/2016 22:45,9.0,41.89833179,-87.62076287,41.89207264,-87.62887416
12/31/2016 15:15,12/31/2016 15:15,8.5,41.89503345,-87.61971067,41.88099447,-87.63274649
12/31/2016 0:45,12/31/2016 1:00,7.25,41.90602597,-87.67531162,41.91474731,-87.65400703
12/31/2016 22:30,12/31/2016 22:30,5.0,41.89250778,-87.62621491,41.9002213,-87.62910519
12/31/2016 21:15,12/31/2016 21:30,8.25,41.89204214,-87.63186395,41.89204214,-87.63186395
12/31/2016 1:15,12/31/2016 1:30,19.75,41.95358213,-87.72345239,41.95358213,-87.72345239
12/31/2016 14:30,12/31/2016 14:30,6.25,41.92268628,-87.64948873,41.89960211,-87.63330804
12/31/2016 15:45,12/31/2016 15:45,7.25,41.88099447,-87.63274649,41.89207264,-87.62887416
12/31/2016 14:15,12/31/2016 14:15,5.25,41.87740612,-87.62197165,41.88530002,-87.64280847
12/31/2016 19:15,12/31/2016 19:15,3.25,42.00962288,-87.67016686,42.00962288,-87.67016686
12/31/2016 19:45,12/31/2016 19:45,5.75,41.89265811,-87.65253448,41.89265811,-87.65253448
12/31/2016 21:45,12/31/2016 21:45,4.0,41.89204214,-87.63186395,41.89321636,-87.63784421
12/31/2016 23:15,12/31/2016 23:15,5.5,41.90120699,-87.67635599,41.92276062,-87.69915534
12/31/2016 6:15,12/31/2016 6:15,8.0,41.87886558,-87.62519214,41.87400538,-87.66351755
12/31/2016 3:00,12/31/2016 3:15,23.75,41.92268628,-87.64948873,41.99393013,-87.75835359
12/31/2016 18:15,12/31/2016 18:15,3.25,41.89207264,-87.62887416,41.89207264,-87.62887416
12/31/2016 19:00,12/31/2016 19:00,8.25,41.89197151,-87.61294541,41.88498719,-87.62099291
12/31/2016 1:45,12/31/2016 1:45,4.75,41.92268628,-87.64948873,41.9442266,-87.65599818
12/31/2016 19:30,12/31/2016 19:45,13.0,41.89960211,-87.63330804,41.9442266,-87.65599818
12/31/2016 14:30,12/31/2016 14:30,8.5,41.88498719,-87.62099291,41.90278805,-87.62614559
12/31/2016 13:15,12/31/2016 13:30,10.75,41.89250778,-87.62621491,41.85934972,-87.61735801
12/31/2016 13:45,12/31/2016 13:45,6.5,41.87925508,-87.642649,41.87740612,-87.62197165
12/31/2016 2:30,12/31/2016 2:30,5.75,41.89207264,-87.62887416,41.89092203,-87.61886836
12/31/2016 15:15,12/31/2016 15:30,9.5,41.90120699,-87.67635599,41.89960211,-87.63330804
12/31/2016 20:00,12/31/2016 20:15,14.5,41.87866742,-87.67165362,41.89833179,-87.62076287
12/31/2016 18:15,12/31/2016 18:15,4.5,41.88099447,-87.63274649,41.89207264,-87.62887416
12/31/2016 5:45,12/31/2016 6:00,24.0,41.87886558,-87.62519214,41.79235722,-87.61793138
12/31/2016 17:30,12/31/2016 17:45,9.75,41.89915561,-87.62621053,41.88099447,-87.63274649
12/31/2016 20:15,12/31/2016 20:15,7.25,41.8979839,-87.64149153,41.88528132,-87.65723320000001
12/31/2016 23:00,12/31/2016 23:15,16.5,41.90120699,-87.67635599,41.90120699,-87.67635599
12/31/2016 21:00,12/31/2016 21:15,6.25,41.89204214,-87.63186395,41.88099447,-87.63274649
12/31/2016 11:15,12/31/2016 11:15,5.0,41.89250778,-87.62621491,41.89915561,-87.62621053
12/31/2016 15:30,12/31/2016 15:45,7.75,41.90493529999999,-87.64990723,41.88528132,-87.65723320000001
12/31/2016 19:15,12/31/2016 19:30,7.5,41.87740612,-87.62197165,41.89092203,-87.61886836
12/31/2016 18:00,12/31/2016 18:15,8.0,41.89960211,-87.63330804,41.89960211,-87.63330804
12/31/2016 20:15,12/31/2016 20:30,6.0,41.88099447,-87.63274649,41.88498719,-87.62099291
12/31/2016 10:30,12/31/2016 10:45,10.5,41.87400538,-87.66351755,41.89960211,-87.63330804
12/31/2016 15:45,12/31/2016 16:00,16.5,41.9442266,-87.65599818,41.89960211,-87.63330804
12/31/2016 15:30,12/31/2016 16:00,31.0,41.98026432,-87.91362459999999,41.97517094,-87.68751552
12/31/2016 21:00,12/31/2016 21:00,7.0,41.89197151,-87.61294541,41.9002213,-87.62910519
12/31/2016 21:00,12/31/2016 21:15,7.25,41.88099447,-87.63274649,41.89833179,-87.62076287
12/31/2016 12:45,12/31/2016 13:00,15.0,41.87886558,-87.62519214,41.9442266,-87.65599818
12/31/2016 3:30,12/31/2016 3:45,8.0,41.90585777,-87.63086503,41.88099447,-87.63274649
12/31/2016 19:15,12/31/2016 19:15,5.0,41.89204214,-87.63186395,41.88099447,-87.63274649
12/31/2016 21:00,12/31/2016 21:15,5.25,41.97517094,-87.68751552,41.97517094,-87.68751552
12/31/2016 23:15,12/31/2016 23:15,8.0,41.94779159,-87.68383494,41.9386662,-87.71121059
12/31/2016 19:30,12/31/2016 19:45,5.25,41.88530002,-87.64280847,41.87906699,-87.65700503
12/31/2016 17:45,12/31/2016 17:45,8.5,41.89092203,-87.61886836,41.87101588,-87.63140653
12/31/2016 0:45,12/31/2016 1:00,6.5,41.95805593,-87.66038946,41.94982935,-87.64396537
12/31/2016 2:45,12/31/2016 3:00,6.0,41.88528132,-87.65723320000001,41.89321636,-87.63784421
12/31/2016 17:30,12/31/2016 17:30,6.25,41.89092203,-87.61886836,41.89204214,-87.63186395
12/31/2016 23:30,12/31/2016 23:45,11.25,41.9000696,-87.72091824,41.9386662,-87.71121059
12/31/2016 16:30,12/31/2016 17:00,35.25,41.78599852,-87.75093429,41.89833179,-87.62076287
12/31/2016 23:15,12/31/2016 23:30,4.5,41.9442266,-87.65599818,41.9442266,-87.65599818
